,Date,City,Tariff,Price,Driver id,Rate,Order merhod,User id
295,2023-06-17T00:00:00.000000000,Moscow,Econom,2406,180DR,5,Android,980USR
296,2023-06-23T00:00:00.000000000,Sochi,Businnes,3740,374DR,2,Call-center,1904USR
297,2023-06-04T00:00:00.000000000,Kaliningrad,Businnes,4511,406DR,4,iOS,2038USR
298,2023-06-22T00:00:00.000000000,Saint-Petersburg,Minivan,3226,188DR,3,Browser,1236USR
299,2023-06-03T00:00:00.000000000,Saint-Petersburg,Uber,2560,683DR,4,Call-center,3501USR
300,2023-06-14T00:00:00.000000000,Kazan,Uber,5908,489DR,5,iOS,2219USR
301,2023-06-28T00:00:00.000000000,Krasnodar,Minivan,6162,145DR,2,Call-center,3410USR
302,2023-06-04T00:00:00.000000000,Krasnodar,Minivan,6222,339DR,4,iOS,2599USR
303,2023-06-21T00:00:00.000000000,Samara,Econom,2627,543DR,5,Browser,3336USR
304,2023-06-21T00:00:00.000000000,Samara,Uber,4633,104DR,3,Browser,943USR
305,2023-06-22T00:00:00.000000000,Sochi,Uber,4816,728DR,5,iOS,3432USR
306,2023-06-29T00:00:00.000000000,Kazan,Minivan,1373,747DR,5,Browser,922USR
307,2023-06-29T00:00:00.000000000,Moscow,Businnes,7503,35DR,4,Call-center,1037USR
308,2023-06-05T00:00:00.000000000,Moscow,Minivan,5363,731DR,1,Call-center,1354USR
309,2023-06-22T00:00:00.000000000,Sochi,Businnes,4669,538DR,1,Browser,3599USR
310,2023-06-25T00:00:00.000000000,Sochi,Businnes,2146,321DR,2,Android,3969USR
311,2023-06-08T00:00:00.000000000,Kazan,Minivan,7066,484DR,3,Call-center,3115USR
312,2023-06-16T00:00:00.000000000,Tver,Econom,705,666DR,2,Browser,1986USR
313,2023-06-12T00:00:00.000000000,Samara,Econom,786,346DR,5,Browser,2565USR
314,2023-06-13T00:00:00.000000000,Kaliningrad,Econom,237,173DR,1,Android,3235USR
315,2023-06-30T00:00:00.000000000,Tver,Businnes,5918,553DR,3,iOS,2012USR
316,2023-06-18T00:00:00.000000000,Krasnodar,Uber,3841,630DR,4,Call-center,2543USR
317,2023-06-21T00:00:00.000000000,Ufa,Businnes,1845,543DR,4,iOS,3441USR
318,2023-06-03T00:00:00.000000000,Kaliningrad,Uber,3280,553DR,4,Android,3244USR
319,2023-06-10T00:00:00.000000000,Samara,Businnes,3980,159DR,1,Browser,2877USR
320,2023-06-13T00:00:00.000000000,Tver,Econom,1392,733DR,1,iOS,711USR
321,2023-06-21T00:00:00.000000000,Saint-Petersburg,Econom,276,702DR,3,Android,1163USR
322,2023-06-23T00:00:00.000000000,Saint-Petersburg,Businnes,3301,555DR,2,Android,1247USR
323,2023-06-27T00:00:00.000000000,Saint-Petersburg,Minivan,5847,594DR,1,Call-center,543USR
324,2023-06-19T00:00:00.000000000,Tver,Minivan,4820,308DR,5,iOS,3562USR
325,2023-06-14T00:00:00.000000000,Tver,Uber,1615,787DR,4,Android,180USR
326,2023-06-18T00:00:00.000000000,Samara,Uber,1706,208DR,1,Browser,2570USR
327,2023-06-05T00:00:00.000000000,Ufa,Minivan,2199,106DR,1,Call-center,1101USR
328,2023-06-29T00:00:00.000000000,Kazan,Econom,968,220DR,3,iOS,2611USR
329,2023-06-01T00:00:00.000000000,Kazan,Minivan,1965,330DR,4,Android,2527USR
330,2023-06-25T00:00:00.000000000,Kaliningrad,Businnes,4338,674DR,3,Browser,2699USR
331,2023-06-12T00:00:00.000000000,Krasnodar,Econom,673,360DR,3,Browser,3336USR
332,2023-06-03T00:00:00.000000000,Barnaul,Businnes,1466,154DR,1,Call-center,3362USR
333,2023-06-29T00:00:00.000000000,Saint-Petersburg,Econom,625,342DR,2,iOS,3677USR
334,2023-06-18T00:00:00.000000000,Saint-Petersburg,Minivan,5157,78DR,4,Browser,3142USR
335,2023-06-27T00:00:00.000000000,Saint-Petersburg,Uber,2145,549DR,5,Call-center,2313USR
336,2023-06-14T00:00:00.000000000,Krasnodar,Econom,1391,886DR,1,iOS,3692USR
337,2023-06-28T00:00:00.000000000,Vladivostok,Econom,2269,586DR,3,Browser,1904USR
338,2023-06-11T00:00:00.000000000,Vladivostok,Minivan,4409,175DR,2,iOS,3202USR
339,2023-06-06T00:00:00.000000000,Ufa,Uber,5570,674DR,2,Android,1786USR
340,2023-06-02T00:00:00.000000000,Tver,Econom,2295,410DR,1,Browser,1088USR
341,2023-06-27T00:00:00.000000000,Samara,Econom,1192,242DR,2,Android,2487USR
342,2023-06-29T00:00:00.000000000,Sochi,Econom,1103,834DR,4,Browser,2113USR
343,2023-06-29T00:00:00.000000000,Krasnodar,Econom,2148,10DR,4,iOS,3109USR
344,2023-06-15T00:00:00.000000000,Moscow,Econom,1473,740DR,5,iOS,1073USR
345,2023-06-16T00:00:00.000000000,Samara,Minivan,4670,163DR,2,iOS,538USR
346,2023-06-02T00:00:00.000000000,Barnaul,Econom,1637,56DR,1,Browser,919USR
347,2023-06-03T00:00:00.000000000,Sochi,Businnes,4520,821DR,2,Android,2694USR
348,2023-06-01T00:00:00.000000000,Saint-Petersburg,Uber,4584,716DR,1,Call-center,920USR
349,2023-06-30T00:00:00.000000000,Samara,Businnes,3294,125DR,3,Call-center,3260USR
350,2023-06-24T00:00:00.000000000,Samara,Businnes,7838,142DR,3,Android,937USR
351,2023-06-20T00:00:00.000000000,Sochi,Uber,3597,477DR,1,Call-center,1244USR
352,2023-06-12T00:00:00.000000000,Ufa,Businnes,1591,428DR,4,Android,88USR
353,2023-06-27T00:00:00.000000000,Barnaul,Businnes,2669,274DR,5,iOS,2204USR
354,2023-06-26T00:00:00.000000000,Saint-Petersburg,Minivan,1205,514DR,3,Android,2333USR
355,2023-06-01T00:00:00.000000000,Vladivostok,Uber,5066,661DR,4,iOS,3761USR
356,2023-06-19T00:00:00.000000000,Samara,Businnes,3911,421DR,1,Call-center,619USR
357,2023-06-18T00:00:00.000000000,Saint-Petersburg,Minivan,6615,669DR,1,Android,531USR
358,2023-06-01T00:00:00.000000000,Moscow,Uber,4791,232DR,1,Call-center,2006USR
359,2023-06-17T00:00:00.000000000,Tver,Minivan,4996,329DR,5,iOS,3305USR
360,2023-06-20T00:00:00.000000000,Kazan,Econom,993,6DR,3,Android,870USR
361,2023-06-29T00:00:00.000000000,Saint-Petersburg,Uber,2018,81DR,5,Call-center,3454USR
362,2023-06-12T00:00:00.000000000,Krasnodar,Uber,4637,465DR,2,Browser,1049USR
363,2023-06-28T00:00:00.000000000,Sochi,Uber,1281,837DR,4,iOS,561USR
364,2023-06-04T00:00:00.000000000,Vladivostok,Econom,2060,580DR,1,iOS,1387USR
365,2023-06-08T00:00:00.000000000,Kaliningrad,Econom,2140,814DR,3,Android,32USR
366,2023-06-05T00:00:00.000000000,Kaliningrad,Econom,1243,523DR,2,iOS,3786USR
367,2023-06-16T00:00:00.000000000,Tver,Econom,1411,51DR,1,iOS,3544USR
368,2023-06-15T00:00:00.000000000,Kazan,Minivan,4464,513DR,3,Call-center,1701USR
369,2023-06-09T00:00:00.000000000,Krasnodar,Econom,2080,589DR,1,iOS,79USR
370,2023-06-20T00:00:00.000000000,Moscow,Econom,1060,771DR,2,Browser,2485USR
371,2023-06-09T00:00:00.000000000,Vladivostok,Businnes,4765,157DR,1,Call-center,939USR
372,2023-06-14T00:00:00.000000000,Tver,Minivan,3740,750DR,5,iOS,3034USR
373,2023-06-23T00:00:00.000000000,Ufa,Minivan,7423,852DR,3,iOS,3316USR
374,2023-06-12T00:00:00.000000000,Barnaul,Uber,3252,455DR,1,iOS,1683USR
375,2023-06-16T00:00:00.000000000,Kazan,Minivan,3898,582DR,3,Browser,1666USR
376,2023-06-18T00:00:00.000000000,Vladivostok,Econom,2911,612DR,4,Android,3037USR
377,2023-06-26T00:00:00.000000000,Saint-Petersburg,Businnes,6705,175DR,3,iOS,2731USR
378,2023-06-08T00:00:00.000000000,Moscow,Minivan,6081,236DR,2,Browser,3090USR
379,2023-06-11T00:00:00.000000000,Moscow,Minivan,2112,685DR,5,Browser,3878USR
380,2023-06-26T00:00:00.000000000,Krasnodar,Businnes,4993,711DR,2,Android,3031USR
381,2023-06-20T00:00:00.000000000,Samara,Minivan,7482,754DR,4,iOS,1497USR
382,2023-06-24T00:00:00.000000000,Samara,Econom,650,309DR,4,Call-center,3133USR
383,2023-06-02T00:00:00.000000000,Kazan,Businnes,7506,848DR,4,Browser,3727USR
384,2023-06-03T00:00:00.000000000,Krasnodar,Econom,1934,43DR,5,Call-center,2299USR
385,2023-06-13T00:00:00.000000000,Sochi,Uber,3849,739DR,4,iOS,790USR
386,2023-06-12T00:00:00.000000000,Samara,Minivan,2176,554DR,5,iOS,2386USR
387,2023-06-03T00:00:00.000000000,Kaliningrad,Businnes,4750,574DR,1,Call-center,1694USR
388,2023-06-11T00:00:00.000000000,Kazan,Minivan,6339,620DR,4,Call-center,3490USR
389,2023-06-30T00:00:00.000000000,Saint-Petersburg,Minivan,3692,391DR,5,Browser,1179USR
390,2023-06-06T00:00:00.000000000,Krasnodar,Minivan,6522,743DR,3,Browser,1307USR
391,2023-06-08T00:00:00.000000000,Krasnodar,Businnes,1400,611DR,5,iOS,3460USR
392,2023-06-10T00:00:00.000000000,Sochi,Econom,244,178DR,1,iOS,128USR
393,2023-06-02T00:00:00.000000000,Kazan,Econom,914,82DR,1,Browser,1471USR
394,2023-06-27T00:00:00.000000000,Samara,Businnes,6379,149DR,2,Browser,2445USR
395,2023-06-09T00:00:00.000000000,Tver,Econom,1917,568DR,2,Browser,1130USR
396,2023-06-28T00:00:00.000000000,Kazan,Businnes,8330,801DR,4,Call-center,515USR
397,2023-06-13T00:00:00.000000000,Ufa,Uber,1474,161DR,1,Browser,2852USR
398,2023-06-23T00:00:00.000000000,Samara,Uber,911,487DR,4,Android,1330USR
399,2023-06-04T00:00:00.000000000,Ufa,Minivan,2844,55DR,1,Call-center,3788USR
400,2023-06-16T00:00:00.000000000,Sochi,Minivan,7011,440DR,1,Browser,1365USR
401,2023-06-14T00:00:00.000000000,Kaliningrad,Minivan,6844,335DR,1,iOS,1099USR
402,2023-06-05T00:00:00.000000000,Tver,Businnes,6288,894DR,1,Browser,634USR
403,2023-06-16T00:00:00.000000000,Tver,Uber,1023,215DR,5,Android,3040USR
404,2023-06-12T00:00:00.000000000,Krasnodar,Uber,4619,642DR,5,Call-center,669USR
405,2023-06-13T00:00:00.000000000,Vladivostok,Econom,1363,807DR,3,Call-center,2286USR
406,2023-06-29T00:00:00.000000000,Moscow,Econom,2139,76DR,3,iOS,2540USR
407,2023-06-01T00:00:00.000000000,Tver,Minivan,4370,333DR,4,Browser,650USR
408,2023-06-21T00:00:00.000000000,Barnaul,Businnes,1356,123DR,4,Browser,1042USR
409,2023-06-03T00:00:00.000000000,Samara,Uber,5288,56DR,1,Browser,871USR
410,2023-06-21T00:00:00.000000000,Kaliningrad,Uber,4790,192DR,1,iOS,2746USR
411,2023-06-03T00:00:00.000000000,Moscow,Minivan,6937,718DR,4,Browser,127USR
412,2023-06-10T00:00:00.000000000,Saint-Petersburg,Businnes,3911,325DR,4,Call-center,1090USR
413,2023-06-24T00:00:00.000000000,Ufa,Businnes,6166,256DR,4,iOS,3787USR
414,2023-06-06T00:00:00.000000000,Ufa,Minivan,4399,733DR,3,Android,3448USR
415,2023-06-23T00:00:00.000000000,Vladivostok,Uber,2335,291DR,5,Android,2267USR
416,2023-06-24T00:00:00.000000000,Barnaul,Econom,2948,716DR,2,iOS,1346USR
417,2023-06-22T00:00:00.000000000,Ufa,Businnes,6352,113DR,2,Android,203USR
418,2023-06-24T00:00:00.000000000,Barnaul,Econom,1840,576DR,2,Android,224USR
419,2023-06-23T00:00:00.000000000,Kazan,Minivan,7489,348DR,3,Browser,3716USR
420,2023-06-30T00:00:00.000000000,Moscow,Minivan,5877,540DR,3,Browser,1733USR
421,2023-06-24T00:00:00.000000000,Sochi,Uber,3420,209DR,5,Call-center,694USR
422,2023-06-15T00:00:00.000000000,Vladivostok,Econom,1645,439DR,3,iOS,3199USR
423,2023-06-03T00:00:00.000000000,Barnaul,Businnes,6623,47DR,2,Android,1739USR
424,2023-06-06T00:00:00.000000000,Ufa,Minivan,5514,432DR,5,iOS,2778USR
425,2023-06-23T00:00:00.000000000,Barnaul,Businnes,6365,103DR,4,Android,843USR
426,2023-06-08T00:00:00.000000000,Vladivostok,Uber,5005,640DR,5,iOS,3274USR
427,2023-06-12T00:00:00.000000000,Ufa,Minivan,5975,381DR,5,Browser,356USR
428,2023-06-11T00:00:00.000000000,Ufa,Econom,2018,644DR,4,Browser,1326USR
429,2023-06-02T00:00:00.000000000,Samara,Uber,4057,253DR,5,Call-center,1477USR
430,2023-06-01T00:00:00.000000000,Kazan,Minivan,1802,887DR,2,Call-center,2887USR
431,2023-06-17T00:00:00.000000000,Samara,Minivan,6373,715DR,5,iOS,882USR
432,2023-06-20T00:00:00.000000000,Sochi,Minivan,4940,301DR,4,Android,3955USR
433,2023-06-27T00:00:00.000000000,Barnaul,Minivan,2108,822DR,5,Android,923USR
434,2023-06-28T00:00:00.000000000,Saint-Petersburg,Econom,715,780DR,1,iOS,1063USR
435,2023-06-24T00:00:00.000000000,Saint-Petersburg,Econom,539,885DR,4,Call-center,987USR
436,2023-06-20T00:00:00.000000000,Moscow,Minivan,3816,525DR,3,Browser,2310USR
437,2023-06-06T00:00:00.000000000,Saint-Petersburg,Minivan,7492,143DR,5,Android,3203USR
438,2023-06-10T00:00:00.000000000,Kazan,Uber,5321,773DR,1,Call-center,1660USR
439,2023-06-09T00:00:00.000000000,Vladivostok,Econom,1882,356DR,1,Browser,1683USR
440,2023-06-09T00:00:00.000000000,Vladivostok,Econom,1906,296DR,5,Browser,1829USR
441,2023-06-02T00:00:00.000000000,Vladivostok,Uber,3025,356DR,2,Browser,100USR
442,2023-06-21T00:00:00.000000000,Barnaul,Uber,5035,499DR,5,Browser,3495USR
443,2023-06-13T00:00:00.000000000,Moscow,Minivan,1267,662DR,2,iOS,3599USR
444,2023-06-26T00:00:00.000000000,Krasnodar,Uber,1835,316DR,5,Browser,1086USR
445,2023-06-18T00:00:00.000000000,Ufa,Businnes,2781,897DR,4,Call-center,1661USR
446,2023-06-05T00:00:00.000000000,Krasnodar,Businnes,1925,823DR,1,iOS,1270USR
447,2023-06-03T00:00:00.000000000,Vladivostok,Businnes,8008,489DR,4,Browser,2212USR
448,2023-06-04T00:00:00.000000000,Tver,Businnes,3098,177DR,3,Android,447USR
449,2023-06-23T00:00:00.000000000,Ufa,Businnes,6489,51DR,2,iOS,1998USR
450,2023-06-08T00:00:00.000000000,Ufa,Businnes,5371,424DR,1,iOS,3062USR
451,2023-06-30T00:00:00.000000000,Saint-Petersburg,Uber,2302,201DR,4,Browser,2866USR
452,2023-06-07T00:00:00.000000000,Ufa,Businnes,5306,126DR,2,Call-center,3417USR
453,2023-06-16T00:00:00.000000000,Sochi,Uber,3809,648DR,3,Browser,3457USR
454,2023-06-30T00:00:00.000000000,Tver,Uber,5309,655DR,2,Android,2679USR
455,2023-06-20T00:00:00.000000000,Ufa,Minivan,3648,579DR,1,Call-center,2570USR
456,2023-06-09T00:00:00.000000000,Krasnodar,Minivan,2827,787DR,1,Call-center,383USR
457,2023-06-02T00:00:00.000000000,Samara,Uber,2253,577DR,1,Android,2104USR
458,2023-06-15T00:00:00.000000000,Sochi,Minivan,4175,739DR,4,Android,2239USR
459,2023-06-07T00:00:00.000000000,Krasnodar,Uber,3307,355DR,3,Android,89USR
460,2023-06-17T00:00:00.000000000,Kazan,Uber,5165,476DR,4,iOS,665USR
461,2023-06-03T00:00:00.000000000,Samara,Businnes,1686,885DR,3,iOS,2933USR
462,2023-06-09T00:00:00.000000000,Moscow,Minivan,1277,568DR,5,iOS,3827USR
463,2023-06-04T00:00:00.000000000,Ufa,Businnes,4826,385DR,3,Android,1014USR
464,2023-06-10T00:00:00.000000000,Sochi,Minivan,1611,695DR,2,Browser,2810USR
465,2023-06-01T00:00:00.000000000,Krasnodar,Businnes,7287,112DR,2,Call-center,802USR
466,2023-06-17T00:00:00.000000000,Tver,Econom,948,128DR,1,Android,1192USR
467,2023-06-30T00:00:00.000000000,Samara,Businnes,8047,383DR,4,Call-center,1547USR
468,2023-06-14T00:00:00.000000000,Tver,Econom,957,48DR,2,Call-center,426USR
469,2023-06-06T00:00:00.000000000,Kaliningrad,Businnes,2386,519DR,4,Browser,3278USR
470,2023-06-21T00:00:00.000000000,Vladivostok,Minivan,4254,389DR,4,Browser,3045USR
471,2023-06-18T00:00:00.000000000,Barnaul,Econom,618,457DR,2,iOS,2513USR
472,2023-06-12T00:00:00.000000000,Saint-Petersburg,Econom,392,206DR,4,Browser,873USR
473,2023-06-16T00:00:00.000000000,Samara,Businnes,5357,786DR,2,Browser,2676USR
474,2023-06-20T00:00:00.000000000,Ufa,Econom,212,537DR,1,Android,869USR
475,2023-06-14T00:00:00.000000000,Saint-Petersburg,Econom,2824,837DR,5,Android,1012USR
476,2023-06-22T00:00:00.000000000,Kazan,Uber,933,513DR,2,Call-center,1556USR
477,2023-06-21T00:00:00.000000000,Samara,Econom,816,857DR,4,iOS,3784USR
478,2023-06-12T00:00:00.000000000,Tver,Econom,535,258DR,3,Browser,800USR
479,2023-06-29T00:00:00.000000000,Moscow,Businnes,2741,446DR,1,Android,2047USR
480,2023-06-29T00:00:00.000000000,Ufa,Minivan,3419,384DR,3,Browser,3864USR
481,2023-06-06T00:00:00.000000000,Moscow,Minivan,2645,838DR,1,iOS,936USR
482,2023-06-16T00:00:00.000000000,Sochi,Uber,2625,577DR,5,Android,1221USR
483,2023-06-21T00:00:00.000000000,Saint-Petersburg,Minivan,4673,415DR,1,iOS,2205USR
484,2023-06-05T00:00:00.000000000,Saint-Petersburg,Econom,699,730DR,5,Call-center,3981USR
485,2023-06-21T00:00:00.000000000,Ufa,Minivan,3390,898DR,3,iOS,2828USR
486,2023-06-03T00:00:00.000000000,Sochi,Businnes,7082,54DR,5,iOS,1082USR
487,2023-06-30T00:00:00.000000000,Kaliningrad,Businnes,1503,825DR,3,Browser,1935USR
488,2023-06-09T00:00:00.000000000,Tver,Uber,2544,81DR,1,Android,3245USR
489,2023-06-08T00:00:00.000000000,Vladivostok,Econom,2160,566DR,4,Browser,3153USR
490,2023-06-27T00:00:00.000000000,Samara,Econom,1067,777DR,3,Android,3956USR
491,2023-06-12T00:00:00.000000000,Tver,Minivan,6478,420DR,2,Call-center,2458USR
492,2023-06-29T00:00:00.000000000,Kaliningrad,Businnes,4077,345DR,2,Android,449USR
493,2023-06-26T00:00:00.000000000,Krasnodar,Businnes,6919,172DR,4,iOS,3226USR
494,2023-06-20T00:00:00.000000000,Ufa,Minivan,5371,300DR,1,iOS,1667USR
495,2023-06-02T00:00:00.000000000,Saint-Petersburg,Econom,733,32DR,5,iOS,1099USR
496,2023-06-27T00:00:00.000000000,Moscow,Minivan,1010,422DR,4,iOS,2915USR
497,2023-06-01T00:00:00.000000000,Moscow,Econom,197,348DR,4,Browser,408USR
498,2023-06-07T00:00:00.000000000,Saint-Petersburg,Businnes,7547,35DR,3,Browser,3688USR
499,2023-06-04T00:00:00.000000000,Saint-Petersburg,Businnes,3516,164DR,4,Android,2965USR
500,2023-06-13T00:00:00.000000000,Krasnodar,Uber,2980,274DR,4,Browser,3992USR
501,2023-06-28T00:00:00.000000000,Barnaul,Econom,2522,747DR,2,Browser,2524USR
502,2023-06-24T00:00:00.000000000,Saint-Petersburg,Uber,1042,425DR,2,Call-center,469USR
503,2023-06-10T00:00:00.000000000,Kaliningrad,Minivan,6776,463DR,4,iOS,824USR
504,2023-06-24T00:00:00.000000000,Kaliningrad,Businnes,3831,359DR,3,iOS,790USR
505,2023-06-30T00:00:00.000000000,Barnaul,Uber,2938,675DR,4,Android,725USR
506,2023-06-10T00:00:00.000000000,Saint-Petersburg,Econom,986,94DR,2,Call-center,485USR
507,2023-06-10T00:00:00.000000000,Moscow,Businnes,7100,762DR,3,Android,1055USR
508,2023-06-06T00:00:00.000000000,Barnaul,Econom,1947,389DR,1,Browser,629USR
509,2023-06-20T00:00:00.000000000,Tver,Econom,709,122DR,3,iOS,2209USR
510,2023-06-19T00:00:00.000000000,Saint-Petersburg,Econom,1451,57DR,2,Android,3741USR
511,2023-06-09T00:00:00.000000000,Kaliningrad,Uber,911,198DR,2,Browser,407USR
512,2023-06-29T00:00:00.000000000,Samara,Minivan,3542,606DR,5,Browser,193USR
513,2023-06-13T00:00:00.000000000,Saint-Petersburg,Uber,3048,68DR,1,iOS,1561USR
514,2023-06-12T00:00:00.000000000,Moscow,Businnes,4987,276DR,2,Call-center,1771USR
515,2023-06-23T00:00:00.000000000,Tver,Minivan,6134,694DR,1,Browser,3200USR
516,2023-06-11T00:00:00.000000000,Tver,Econom,2190,294DR,5,Browser,3816USR
517,2023-06-26T00:00:00.000000000,Moscow,Uber,3216,348DR,2,Call-center,3494USR
518,2023-06-28T00:00:00.000000000,Kazan,Minivan,5799,142DR,5,iOS,2296USR
519,2023-06-15T00:00:00.000000000,Vladivostok,Minivan,5504,789DR,5,Android,2475USR
520,2023-06-21T00:00:00.000000000,Tver,Minivan,1807,70DR,2,Browser,1918USR
521,2023-06-10T00:00:00.000000000,Sochi,Uber,3793,740DR,4,Android,631USR
522,2023-06-08T00:00:00.000000000,Tver,Businnes,6817,560DR,1,iOS,3446USR
523,2023-06-10T00:00:00.000000000,Saint-Petersburg,Businnes,1272,599DR,4,iOS,3206USR
524,2023-06-08T00:00:00.000000000,Sochi,Econom,804,784DR,3,iOS,2505USR
525,2023-06-03T00:00:00.000000000,Samara,Econom,387,385DR,5,iOS,343USR
526,2023-06-04T00:00:00.000000000,Vladivostok,Minivan,4620,669DR,3,iOS,1749USR
527,2023-06-26T00:00:00.000000000,Saint-Petersburg,Businnes,1247,107DR,2,Browser,50USR
528,2023-06-17T00:00:00.000000000,Kaliningrad,Minivan,3641,225DR,1,Android,2411USR
529,2023-06-27T00:00:00.000000000,Vladivostok,Businnes,2641,266DR,5,Browser,3437USR
530,2023-06-02T00:00:00.000000000,Barnaul,Businnes,6774,180DR,1,Browser,1823USR
531,2023-06-15T00:00:00.000000000,Vladivostok,Minivan,4705,551DR,5,Browser,3460USR
532,2023-06-02T00:00:00.000000000,Saint-Petersburg,Uber,4121,698DR,5,Android,1352USR
533,2023-06-05T00:00:00.000000000,Kaliningrad,Uber,3708,487DR,2,iOS,3371USR
534,2023-06-06T00:00:00.000000000,Samara,Businnes,1387,310DR,5,Browser,1916USR
535,2023-06-02T00:00:00.000000000,Saint-Petersburg,Econom,728,780DR,3,Android,308USR
536,2023-06-07T00:00:00.000000000,Kaliningrad,Econom,2457,152DR,1,Android,3797USR
537,2023-06-20T00:00:00.000000000,Saint-Petersburg,Businnes,5308,72DR,1,iOS,293USR
538,2023-06-14T00:00:00.000000000,Moscow,Businnes,3638,572DR,1,Browser,1342USR
539,2023-06-30T00:00:00.000000000,Samara,Uber,2937,515DR,1,Browser,1603USR
540,2023-06-05T00:00:00.000000000,Tver,Econom,1290,368DR,3,Android,899USR
541,2023-06-10T00:00:00.000000000,Tver,Econom,762,163DR,1,iOS,1838USR
542,2023-06-18T00:00:00.000000000,Samara,Businnes,5630,523DR,2,Browser,1039USR
543,2023-06-01T00:00:00.000000000,Krasnodar,Minivan,6850,3DR,1,Call-center,1542USR
544,2023-06-13T00:00:00.000000000,Krasnodar,Econom,1408,389DR,4,iOS,1585USR
545,2023-06-29T00:00:00.000000000,Krasnodar,Businnes,5110,823DR,3,Call-center,1355USR
546,2023-06-02T00:00:00.000000000,Tver,Businnes,2791,7DR,2,iOS,2593USR
547,2023-06-11T00:00:00.000000000,Barnaul,Businnes,8052,219DR,2,Call-center,1186USR
548,2023-06-03T00:00:00.000000000,Samara,Uber,3565,857DR,5,Android,2082USR
549,2023-06-06T00:00:00.000000000,Tver,Businnes,4719,64DR,4,iOS,2031USR
550,2023-06-11T00:00:00.000000000,Krasnodar,Econom,533,533DR,3,Browser,3324USR
551,2023-06-06T00:00:00.000000000,Krasnodar,Minivan,1935,278DR,1,Browser,3835USR
552,2023-06-16T00:00:00.000000000,Moscow,Econom,1877,761DR,1,Call-center,2691USR
553,2023-06-01T00:00:00.000000000,Barnaul,Uber,2905,87DR,2,Android,3363USR
554,2023-06-24T00:00:00.000000000,Saint-Petersburg,Businnes,4953,242DR,5,Browser,901USR
555,2023-06-19T00:00:00.000000000,Kazan,Econom,1313,644DR,2,Android,3679USR
556,2023-06-14T00:00:00.000000000,Krasnodar,Businnes,4360,246DR,3,Call-center,832USR
557,2023-06-14T00:00:00.000000000,Kaliningrad,Econom,347,782DR,3,Browser,1703USR
558,2023-06-22T00:00:00.000000000,Ufa,Uber,5287,183DR,3,Call-center,861USR
559,2023-06-03T00:00:00.000000000,Krasnodar,Minivan,4123,418DR,3,Browser,3133USR
560,2023-06-11T00:00:00.000000000,Kazan,Econom,469,116DR,5,Call-center,3331USR
561,2023-06-20T00:00:00.000000000,Moscow,Businnes,3728,590DR,1,Call-center,2358USR
562,2023-06-25T00:00:00.000000000,Barnaul,Minivan,947,825DR,2,Android,3095USR
563,2023-06-27T00:00:00.000000000,Barnaul,Businnes,3706,290DR,3,Call-center,1814USR
564,2023-06-11T00:00:00.000000000,Kaliningrad,Businnes,1215,525DR,3,Call-center,3537USR
565,2023-06-16T00:00:00.000000000,Sochi,Uber,601,292DR,2,iOS,1046USR
566,2023-06-19T00:00:00.000000000,Samara,Uber,844,691DR,4,Call-center,1609USR
567,2023-06-01T00:00:00.000000000,Kaliningrad,Minivan,4837,560DR,3,iOS,2335USR
568,2023-06-26T00:00:00.000000000,Saint-Petersburg,Econom,1553,793DR,3,Call-center,3036USR
569,2023-06-30T00:00:00.000000000,Samara,Econom,1560,420DR,1,iOS,2553USR
570,2023-06-03T00:00:00.000000000,Ufa,Uber,2834,482DR,3,Android,3325USR
571,2023-06-17T00:00:00.000000000,Krasnodar,Businnes,5748,556DR,3,Android,3592USR
572,2023-06-27T00:00:00.000000000,Barnaul,Uber,4228,512DR,1,Android,59USR
573,2023-06-23T00:00:00.000000000,Tver,Businnes,3328,795DR,4,Android,1578USR
574,2023-06-30T00:00:00.000000000,Tver,Businnes,8442,461DR,2,Browser,3175USR
